flow_duration,total_fwd_packets,total_backward_packets,max_packet_length,average_packet_size,active_mean,label
11823144,114,123,1413,680.3375527426159,1608802,BENIGN
21129,2,2,47,46.75,0,BENIGN
1,2,0,31,34,0,BENIGN
3,2,0,6,9,0,BENIGN
46664,2,2,58,60.5,0,BENIGN
110787,2,2,61,64.25,0,BENIGN
21177,2,2,96,71.25,0,BENIGN
219,1,3,6,7.5,0,BENIGN
55069479,13,12,6,3.36,38312.8,BENIGN
20880,2,2,188,139,0,BENIGN
167454,11,10,1460,281.7142857142857,0,BENIGN
21101,2,2,128,88,0,BENIGN
309,4,0,46,43.75,0,BENIGN
115338757,52,0,0,0,6.083333333333332,BENIGN
564,4,0,46,43.75,0,BENIGN
46294,2,2,70,66.5,0,BENIGN
116876320,40,46,1837,194,354860.5,BENIGN
21086,4,4,102,70,0,BENIGN
116904007,20,24,921,99.25,183661.5,BENIGN
1,2,0,31,34,0,BENIGN
20587,2,2,102,83.25,0,BENIGN
2,3,0,6,8,0,BENIGN
889,4,0,46,43.75,0,BENIGN
1,2,0,0,0,0,BENIGN
21044,2,2,91,71,0,BENIGN
47792,2,2,58,60.5,0,BENIGN
67795,7,0,31,14,0,BENIGN
20759,2,2,60,63,0,BENIGN
46523,2,2,106,120.5,0,BENIGN
6016260,5,2,6,2.5714285714285716,0,BENIGN
274,1,5,37,17.333333333333332,0,BENIGN
7177712,2,8,0,0,0,BENIGN
404,4,0,46,43.75,0,BENIGN
1,2,0,31,34,0,BENIGN
21433,2,2,159,102.75,0,BENIGN
15752540,14,20,2920,704.7647058823529,757437,BENIGN
5157421,5,2,6,2.5714285714285716,0,BENIGN
1831859,40,57,2524,156.98969072164948,0,BENIGN
0,2,0,6,9,0,BENIGN
46144,2,2,51,51.75,0,BENIGN
285,1,2,53,17.666666666666668,0,BENIGN
20849,2,2,67,71.75,0,BENIGN
7266612,2,8,0,0,0,BENIGN
146,1,2,6,8,0,BENIGN
2,2,0,6,9,0,BENIGN
20823,2,2,87,69.75,0,BENIGN
1,2,0,31,34,0,BENIGN
98,1,4,6,4.8,0,BENIGN
83,1,2,6,8,0,BENIGN
57169,2,2,81,72.75,0,BENIGN
478408,7,2,452,102.44444444444444,0,BENIGN
3,2,0,6,9,0,BENIGN
196,1,2,6,8,0,BENIGN
30057064,12,11,1492,159.82608695652175,40462,BENIGN
45099,2,2,101,77.5,0,BENIGN
158,1,2,6,8,0,BENIGN
18,2,0,6,9,0,BENIGN
55075,1,1,6,9,0,BENIGN
20903,2,2,47,46.75,0,BENIGN
21020,2,2,48,48,0,BENIGN
14340886,2,10,0,0,6340893,BENIGN
332,3,5,2260,933,0,BENIGN
20639,2,2,85,77,0,BENIGN
20829,2,2,94,75.5,0,BENIGN
116818436,24,24,1460,222.5833333333333,87371,BENIGN
53609,1,2,6,4,0,BENIGN
46415,2,2,70,66.5,0,BENIGN
26429,1,2,6,8,0,BENIGN
20838,2,2,159,102.75,0,BENIGN
124,1,2,6,8,0,BENIGN
20602,2,2,103,86.75,0,BENIGN
418583,6,0,33,38.5,0,BENIGN
46464,2,2,85,77,0,BENIGN
1505723,7,2,351,80,0,BENIGN
1,2,0,31,31,0,BENIGN
77,1,2,0,0,0,BENIGN
45615,2,2,69,60,0,BENIGN
272,4,0,46,43.75,0,BENIGN
3,2,0,6,9,0,BENIGN
116006694,39,0,0,0,6.750000000000001,BENIGN
174,2,2,38,31.5,0,BENIGN
21256,2,2,281,171.25,0,BENIGN
44768,2,2,142,99.5,0,BENIGN
1489,4,0,46,43.75,0,BENIGN
1,2,0,53,53,0,BENIGN
118796704,36,52,909,107.5340909090909,675725.5,BENIGN
45737830,11,10,6,3.4285714285714284,28715.5,BENIGN
117150502,28,24,593,102.8846153846154,123405,BENIGN
21190,2,2,51,51.75,0,BENIGN
587,5,0,46,41.2,0,BENIGN
46614,2,2,177,122.25,0,BENIGN
21064,2,2,97,80.75,0,BENIGN
21316,2,2,58,60.5,0,BENIGN
6,5,0,31,17.2,0,BENIGN
110437906,55,56,2958,404.9189189189189,51123.08333333333,BENIGN
86,1,2,6,8,0,BENIGN
105265,2,2,57,59.25,0,BENIGN
20890,2,2,86,76.75,0,BENIGN
21040,2,2,59,61.75,0,BENIGN
4,2,0,0,0,0,BENIGN
20866,2,2,57,59.25,0,BENIGN
13,3,0,31,33,0,BENIGN
1,2,0,31,34,0,BENIGN
299,4,0,46,43.75,0,BENIGN
20926,2,2,47,46.75,0,BENIGN
118051059,24,34,1822,229.9827586206896,252471.5,BENIGN
21069,2,2,83,63.25,0,BENIGN
1452,4,0,46,43.75,0,BENIGN
20591,2,2,60,63,0,BENIGN
291,1,3,6,7.5,0,BENIGN
115940052,40,41,3413,220.3827160493827,30405.166666666664,BENIGN
6062601,5,2,6,2.5714285714285716,0,BENIGN
20928,2,2,86,61.75,0,BENIGN
1,2,0,6,9,0,BENIGN
55863,1,1,6,9,0,BENIGN
7328021,2,8,0,0,0,BENIGN
48338,2,2,86,76.75,0,BENIGN
116397935,35,30,705,73.07692307692308,143374.72727272724,BENIGN
20634,2,2,60,63,0,BENIGN
21046,2,2,109,86.75,0,BENIGN
662708,17,24,2920,874.5365853658536,0,BENIGN
20831,2,2,57,59.25,0,BENIGN
2,2,0,6,9,0,BENIGN
20997,2,2,58,60.5,0,BENIGN
20813,2,2,78,76.5,0,BENIGN
1993,4,0,46,43.75,0,BENIGN
40922,1,1,0,0,0,BENIGN
20571,2,2,57,59.25,0,BENIGN
4,3,0,24,24,0,BENIGN
0,2,0,31,34,0,BENIGN
3,2,0,6,9,0,BENIGN
116544561,34,32,1430,177.3939393939394,182598,BENIGN
20719,2,2,136,106.25,0,BENIGN
21104,2,2,102,75,0,BENIGN
2,2,0,31,34,0,BENIGN
2,1,2,0,0,0,BENIGN
20889,2,2,61,64.25,0,BENIGN
87,1,2,0,0,0,BENIGN
986,5,0,46,40,0,BENIGN
60785,1,1,0,0,0,BENIGN
28109,1,1,6,9,0,BENIGN
92032,1,1,6,9,0,BENIGN
199,1,2,6,8,0,BENIGN
7290482,2,8,0,0,0,BENIGN
117520003,24,30,919,118.6851851851852,171122.5,BENIGN
116506388,28,25,2260,197.622641509434,189214,BENIGN
1,2,0,31,31,0,BENIGN
112738928,34,52,961,75.45348837209302,1119210.5,BENIGN
1,2,0,31,34,0,BENIGN
7210756,2,8,0,0,0,BENIGN
21348,1,2,6,8,0,BENIGN
116966598,40,49,2526,226.4494382022472,287818.5,BENIGN
117546151,148,242,2860,798.7974358974359,173855.5,BENIGN
20628,2,2,66,70.5,0,BENIGN
55728,1,1,6,9,0,BENIGN
2696145,21,26,2693,643.4893617021278,0,BENIGN
84,1,2,6,8,0,BENIGN
97,1,2,6,8,0,BENIGN
21113,2,2,93,74.25,0,BENIGN
21302,2,2,95,70.75,0,BENIGN
54866,1,1,6,9,0,BENIGN
2,2,0,6,9,0,BENIGN
20812,2,2,85,77,0,BENIGN
21084,2,2,97,80.75,0,BENIGN
165,1,2,6,8,0,BENIGN
61408,1,1,6,9,0,BENIGN
25713,1,2,6,8,0,BENIGN
58,1,2,6,8,0,BENIGN
20615,2,2,60,54,0,BENIGN
10072815,14,19,2920,521.8181818181819,73089,BENIGN
1,2,0,6,9,0,BENIGN
1,2,0,31,34,0,BENIGN
382,1,3,6,7.5,0,BENIGN
1,2,0,31,34,0,BENIGN
20620,2,2,86,76.75,0,BENIGN
249,3,2,38,26.4,0,BENIGN
4,3,0,118,157.33333333333334,0,BENIGN
21005,2,2,61,64.25,0,BENIGN
20645,2,2,57,59.25,0,BENIGN
1,2,0,818,818,0,BENIGN
13,3,0,6,8,0,BENIGN
1984,4,0,46,43.75,0,BENIGN
5517267,5,2,6,2.5714285714285716,0,BENIGN
2,2,0,0,0,0,BENIGN
20923,2,2,107,88.75,0,BENIGN
20922,2,2,60,63,0,BENIGN
225099,16,12,1430,279.17857142857144,0,BENIGN
2,2,0,6,9,0,BENIGN
44670,2,2,94,75.5,0,BENIGN
178,4,0,46,43.75,0,BENIGN
1,2,0,6,9,0,BENIGN
54973,1,2,6,8,0,BENIGN
54571409,13,12,0,0,28140,BENIGN
20816,2,2,47,46.75,0,BENIGN
1,2,0,31,34,0,BENIGN
15535099,2,10,0,0,7150100,BENIGN
177,1,2,6,8,0,BENIGN
115234093,42,42,2956,303.13095238095235,56498.636363636375,BENIGN
20830,2,2,78,69,0,BENIGN
1,2,0,6,9,0,BENIGN
20816,2,2,102,81.75,0,BENIGN
258,3,0,6,8,0,BENIGN
1,2,0,53,56,0,BENIGN
20677,2,2,108,87,0,BENIGN
1,2,0,31,34,0,BENIGN
2,2,0,53,53,0,BENIGN
89716,1,3,6,7.5,0,BENIGN
45391,2,2,41,39.25,0,BENIGN
4295,6,2,31,13,0,BENIGN
21050,2,2,48,48,0,BENIGN
1775390,32,45,1430,131.76623376623377,0,BENIGN
2,2,0,6,9,0,BENIGN
143,1,2,6,8,0,BENIGN
3,2,0,6,9,0,BENIGN
1,2,0,31,31,0,BENIGN
28670,2,2,101,79.75,0,BENIGN
20869,2,2,172,113,0,BENIGN
154,1,2,6,8,0,BENIGN
21187,2,2,51,51.75,0,BENIGN
117565361,22,18,590,67.25,305817,BENIGN
218,1,2,6,8,0,BENIGN
707205,7,2,431,97.77777777777776,0,BENIGN
41608,5,4,38,15.333333333333336,0,BENIGN
185,1,2,6,8,0,BENIGN
55233,2,2,61,64.25,0,BENIGN
20967,2,2,57,59.25,0,BENIGN
21041,2,2,88,62,0,BENIGN
118619029,113,166,2860,718.4014336917563,402946,BENIGN
21210,2,2,78,76.5,0,BENIGN
161,1,2,6,8,0,BENIGN
54698,2,2,61,64.25,0,BENIGN
191,1,2,6,8,0,BENIGN
20750,2,2,78,62.25,0,BENIGN
70113779,14,16,175,47.06666666666667,107546.5,BENIGN
9014932,6,0,0,0,3014497,BENIGN
116806959,43,34,705,118.44155844155844,133122.45454545456,BENIGN
21151,2,2,70,66.5,0,BENIGN
59654,1,1,0,0,0,BENIGN
1229,5,0,46,40,0,BENIGN
7184834,2,8,0,0,0,BENIGN
21328,2,2,47,46.75,0,BENIGN
61790,1,1,0,0,0,BENIGN
7333404,2,8,0,0,0,BENIGN
188,1,2,6,8,0,BENIGN
22640,1,1,6,9,0,BENIGN
119314252,125,198,2860,610.8606811145512,1363249,BENIGN
54447,2,2,57,59.25,0,BENIGN
118423804,39,32,971,119.88732394366195,316839.5454545455,BENIGN
341,1,3,6,7.5,0,BENIGN
1,2,0,24,24,0,BENIGN
9031302,6,0,0,0,3015062,BENIGN
87,3,2,0,0,0,BENIGN
45275,2,2,82,74,0,BENIGN
20812,2,2,59,61.75,0,BENIGN
156,1,2,6,8,0,BENIGN
92416,4,2,35,29.16666666666667,0,BENIGN
20864,2,2,59,61.75,0,BENIGN
21192,2,2,47,46.75,0,BENIGN
54901,1,1,6,9,0,BENIGN
2,2,0,6,9,0,BENIGN
20644,2,2,61,64.25,0,BENIGN
103,1,2,6,8,0,BENIGN
1,2,0,31,34,0,BENIGN
30273998,22,24,1493,307.17391304347825,59550.33333333332,BENIGN
3,2,0,6,9,0,BENIGN
23176017,18,19,2876,368.3243243243243,118331,BENIGN
1,2,0,31,34,0,BENIGN
88528,14,13,2636,533.8518518518518,0,BENIGN
20747,2,2,153,109.5,0,BENIGN
88952,1,3,6,7.5,0,BENIGN
54352,2,2,68,61,0,BENIGN
13,2,0,6,9,0,BENIGN
11875195,78,75,1413,593.6209150326797,1479469,BENIGN
216,4,0,46,43.75,0,BENIGN
1,2,0,31,34,0,BENIGN
117960424,18,16,505,91.11764705882356,105802,BENIGN
5,5,0,31,17.2,0,BENIGN
20632,2,2,102,83.25,0,BENIGN
1,2,0,31,31,0,BENIGN
20653,2,2,55,56.75,0,BENIGN
20670,2,2,241,141.5,0,BENIGN
80536234,36,50,869,68.84883720930233,3540012.5,BENIGN
117998284,45,36,705,143.45679012345678,268221.9090909091,BENIGN
129,1,2,6,8,0,BENIGN
20970,2,2,48,48,0,BENIGN
133,1,2,6,8,0,BENIGN
111,1,2,6,8,0,BENIGN
60800826,31,27,2896,264.20689655172407,111194.66666666669,BENIGN
223,3,2,38,26.4,0,BENIGN
40914,1,1,6,9,0,BENIGN
116652001,41,34,705,124.34666666666666,151758.81818181815,BENIGN
20874,2,2,103,86.75,0,BENIGN
47382,2,2,58,60.5,0,BENIGN
20849,2,2,142,103.25,0,BENIGN
886,4,0,46,43.75,0,BENIGN
57581,2,2,99,81.75,0,BENIGN
20640,2,2,86,76.75,0,BENIGN
116859303,28,28,1430,159.71428571428572,255679,BENIGN
28184,3,4,6,5.142857142857143,0,BENIGN
116647502,16,16,200,57.65625,103079.5,BENIGN
60554,2,2,57,59.25,0,BENIGN
41339,1,1,6,9,0,BENIGN
1258,4,0,46,43.75,0,BENIGN
20984,2,2,72,69,0,BENIGN
20757,2,2,48,48,0,BENIGN
20915,2,2,79,65,0,BENIGN
36434626,6,2,46,31.75,62409,BENIGN
1012,3,0,6,8,0,BENIGN
49,1,2,6,8,0,BENIGN
20900,2,2,118,87.5,0,BENIGN
20696,2,2,86,76.75,0,BENIGN
2135,4,0,46,43.75,0,BENIGN
7289503,2,8,0,0,0,BENIGN
20625,2,2,70,66.5,0,BENIGN
20826,2,2,51,51.75,0,BENIGN
20818,2,2,47,46.75,0,BENIGN
46336,2,2,97,80.75,0,BENIGN
61584544,22,24,176,47.69565217391305,249418,BENIGN
116749793,39,32,705,99.2112676056338,132513,BENIGN
21029,2,2,58,60.5,0,BENIGN
20830,2,2,72,69,0,BENIGN
20988,2,2,60,54,0,BENIGN
222,1,2,6,8,0,BENIGN
1571324,15,15,2920,699.7333333333332,0,BENIGN
63,1,2,0,0,0,BENIGN
55809,1,3,6,7.5,0,BENIGN
45936,2,2,125,92.5,0,BENIGN
46234,3,17,2920,1461.8,0,BENIGN
83313,2,2,6,3,0,BENIGN
77449889,32,38,930,71.82857142857142,3003845,BENIGN
1527778,7,2,385,87.55555555555556,0,BENIGN
117240957,32,27,2407,203.9322033898305,134371.5,BENIGN
21117,2,2,103,86.75,0,BENIGN
2331,3,0,6,8,0,BENIGN
79086622,54,74,1763,315.375,3051068.5,BENIGN
24972303,16,12,598,82.64285714285714,329166,BENIGN
117957835,14,14,176,54.714285714285715,106955,BENIGN
60597233,31,24,1566,164.5090909090909,150880,BENIGN
20969,2,2,47,46.75,0,BENIGN
21354,2,2,48,48,0,BENIGN
115482788,31,28,705,41.6271186440678,49489.90909090909,BENIGN
117345688,166,292,3247,961.8820960698688,284923.5,BENIGN
20649,2,2,135,96,0,BENIGN
1643102,32,44,2733,133.92105263157896,0,BENIGN
26417,1,2,6,8,0,BENIGN
2,2,0,6,9,0,BENIGN
6,1,2,0,0,0,BENIGN
20598,2,2,87,69.75,0,BENIGN
21074,2,2,60,63,0,BENIGN
21011,2,2,88,62,0,BENIGN
2,1,2,69,56.33333333333334,0,BENIGN
117500941,24,21,2260,228.66666666666663,103760,BENIGN
21173,2,2,60,54,0,BENIGN
115854256,31,28,869,47.355932203389855,29972.545454545456,BENIGN
117550194,36,34,1430,177.37142857142857,243420.5,BENIGN
118940117,18,16,175,46.941176470588225,1186629.5,BENIGN
21059,2,2,102,82.5,0,BENIGN
182,4,0,46,42.25,0,BENIGN
116919331,16,16,375,62,100805,BENIGN
58681,1,1,0,0,0,BENIGN
20889,2,2,72,69,0,BENIGN
3,2,0,6,9,0,BENIGN
56501,2,2,95,76.75,0,BENIGN
68,1,2,0,0,0,BENIGN
93417157,12,0,0,0,666.6666666666667,BENIGN
40949,1,1,6,9,0,BENIGN
56247,1,3,6,7.5,0,BENIGN
5513379,16,10,2004,336.03846153846155,170739,BENIGN
20967,2,2,59,61.75,0,BENIGN
20762,2,2,48,48,0,BENIGN
5,3,0,6,8,0,BENIGN
116,1,2,6,8,0,BENIGN
1528710,7,2,378,86,0,BENIGN
1,2,0,31,31,0,BENIGN
21028,2,2,102,83.25,0,BENIGN
21024,2,2,46,45.5,0,BENIGN
20641,2,2,57,47.25,0,BENIGN
1,2,0,31,31,0,BENIGN
22298,2,2,57,59.25,0,BENIGN
45321,2,2,60,54,0,BENIGN
20689,2,2,198,132,0,BENIGN
5368442,16,12,1448,254.1071428571429,124973,BENIGN
116661588,28,25,2408,148.9811320754717,252109.5,BENIGN
1,2,0,31,34,0,BENIGN
1,2,0,31,34,0,BENIGN
21105,2,2,56,58,0,BENIGN
20622,2,2,86,76.75,0,BENIGN
2,2,0,6,9,0,BENIGN
115986221,14,0,0,0,1544077.75,BENIGN
45818,2,2,51,51.75,0,BENIGN
1,2,0,6,9,0,BENIGN
226010,4,0,6,7.5,0,BENIGN
20990,2,2,146,102.25,0,BENIGN
20912,2,2,323,186.25,0,BENIGN
23144027,22,40,2925,823.8064516129033,149900,BENIGN
9015588,6,0,0,0,3009565,BENIGN
5517010,5,2,6,2.5714285714285716,0,BENIGN
21324,2,2,95,76.75,0,BENIGN
49615216,6,0,300,350,2587745,BENIGN
21224,2,2,117,88.5,0,BENIGN
20814,2,2,58,60.5,0,BENIGN
55588,1,3,6,7.5,0,BENIGN
58618,2,2,102,82.5,0,BENIGN
20786,2,2,59,61.75,0,BENIGN
46969,2,2,78,76.5,0,BENIGN
2,2,0,6,9,0,BENIGN
20782,2,2,102,83.25,0,BENIGN
8924,5,0,31,17.2,0,BENIGN
56183,2,2,128,88,0,BENIGN
4,3,0,6,8,0,BENIGN
7182685,2,8,0,0,0,BENIGN
1,2,0,31,34,0,BENIGN
20880,2,2,103,86.75,0,BENIGN
410,6,2,31,13,0,BENIGN
40121,1,1,6,9,0,BENIGN
117454488,278,435,2860,739.2398316970548,554454,BENIGN
47926606,8,2,126,60.3,45693,BENIGN
20860,2,2,86,76.75,0,BENIGN
1,2,0,31,34,0,BENIGN
22023,2,2,57,59.25,0,BENIGN
1,2,0,31,34,0,BENIGN
44709,1,1,6,9,0,BENIGN
45948,2,2,72,69,0,BENIGN
56,1,2,6,8,0,BENIGN
5618560,5,2,6,2.5714285714285716,0,BENIGN
262,4,0,46,43.75,0,BENIGN
21115,2,2,97,80.75,0,BENIGN
5130501,5,2,6,2.5714285714285716,0,BENIGN
98,1,2,0,0,0,BENIGN
21154,2,2,47,46.75,0,BENIGN
20869,2,2,59,61.75,0,BENIGN
429,6,2,31,13,0,BENIGN
20909,2,2,128,88,0,BENIGN
5341560,16,13,2382,347.82758620689657,301972,BENIGN
220,4,0,46,43.75,0,BENIGN
20897,2,2,41,39.25,0,BENIGN
20734,2,2,125,95.5,0,BENIGN
117716541,16,16,228,56.21875,101642,BENIGN
21001,2,2,117,97.5,0,BENIGN
45798,1,1,6,9,0,BENIGN
1,2,0,31,34,0,BENIGN
1,2,0,31,34,0,BENIGN
20659,2,2,73,63.5,0,BENIGN
46858,2,2,48,48,0,BENIGN
2,2,0,6,9,0,BENIGN
2,1,2,0,0,0,BENIGN
20957,2,2,93,74.25,0,BENIGN
54709,20,14,1460,288.38235294117646,0,BENIGN
20635,2,2,66,70.5,0,BENIGN
0,2,0,31,34,0,BENIGN
7183789,2,8,0,0,0,BENIGN
115233738,48,45,2920,371.6021505376344,61192.99999999999,BENIGN
2,2,0,6,9,0,BENIGN
47287,2,2,93,74.25,0,BENIGN
21102,2,2,177,122.25,0,BENIGN
54939,1,1,6,9,0,BENIGN
20737,2,2,109,81.5,0,BENIGN
55621,1,3,6,7.5,0,BENIGN
90110,17,10,1872,312.962962962963,0,BENIGN
69,1,2,6,4,0,BENIGN
55563,1,1,6,9,0,BENIGN
21189,2,2,97,80.75,0,BENIGN
20560,2,2,57,59.25,0,BENIGN
21033,2,2,85,77,0,BENIGN
47340,2,2,140,132.25,0,BENIGN
24136,29,2,2920,1356.0967741935483,0,BENIGN
119026860,82,88,1418,114.21176470588236,786052,BENIGN
72,1,2,6,4,0,BENIGN
20845,2,2,66,70.5,0,BENIGN
47744,2,2,85,77,0,BENIGN
20915,2,2,72,69,0,BENIGN
27926,1,1,0,0,0,BENIGN
22576,2,2,69,65.25,0,BENIGN
199,4,0,46,43.75,0,BENIGN
44722,2,2,141,114.75,0,BENIGN
2,2,0,31,34,0,BENIGN
21055,2,2,72,69,0,BENIGN
117480445,122,166,2860,585.5694444444445,497445,BENIGN
50,3,0,6,8,0,BENIGN
20859,2,2,106,80.75,0,BENIGN
3,2,0,6,9,0,BENIGN
9012593,6,0,0,0,3012195,BENIGN
25727,1,2,6,8,0,BENIGN
20938,2,2,177,122.25,0,BENIGN
185,1,2,6,8,0,BENIGN
115417602,31,28,869,47.38983050847458,43128.27272727273,BENIGN
116265877,14,0,0,0,515,BENIGN
883921,13,15,3419,816.2142857142858,0,BENIGN
5297198,5,2,6,2.5714285714285716,0,BENIGN
1,2,0,31,34,0,BENIGN
1,2,0,31,34,0,BENIGN
137,1,2,6,8,0,BENIGN
45874,2,2,89,67.75,0,BENIGN
20808,2,2,59,61.75,0,BENIGN
55863,1,3,6,7.5,0,BENIGN
20898,2,2,146,102.25,0,BENIGN
117149602,80,118,1460,765.3030303030303,80410.5,BENIGN
3,3,0,0,0,0,BENIGN
21078,2,2,41,39.25,0,BENIGN
30828072,75,124,2920,1119.3165829145728,312616.33333333326,BENIGN
60627026,31,24,1566,164.5090909090909,136583.3333333333,BENIGN
14327031,2,10,0,0,6327054,BENIGN
20805,2,2,72,69,0,BENIGN
99308,3,20,2920,1271.6521739130435,0,BENIGN
20639,2,2,41,39.25,0,BENIGN
20790,2,2,105,82.5,0,BENIGN
47213,2,2,167,111.25,0,BENIGN
1,2,0,31,34,0,BENIGN
0,2,0,31,34,0,BENIGN
1,2,0,31,34,0,BENIGN
212,1,3,0,0,0,BENIGN
40683,1,1,6,9,0,BENIGN
21257,2,2,142,116,0,BENIGN
119075871,30,38,930,84.3970588235294,622644.5,BENIGN
48780,2,2,58,60.5,0,BENIGN
20788,2,2,73,70.25,0,BENIGN
20844,2,2,137,97,0,BENIGN
127,1,2,6,8,0,BENIGN
123,3,0,0,0,0,BENIGN
20933,2,2,99,81.75,0,BENIGN
116847272,50,55,2315,148.9904761904762,339248.5,BENIGN
2,2,0,31,34,0,BENIGN
20991,2,2,47,46.75,0,BENIGN
5102024,14,13,2920,461.3703703703704,0,BENIGN
27874048,20,17,2920,368.2702702702703,115520,BENIGN
20841,2,2,63,57.75,0,BENIGN
1497,4,0,46,43.75,0,BENIGN
21791,1,1,6,9,0,BENIGN
2,2,0,31,34,0,BENIGN
5064932,5,2,6,2.5714285714285716,0,BENIGN
116807214,42,42,1430,152.19047619047618,363391.5,BENIGN
1498282,12,0,50,54.16666666666666,0,BENIGN
20810,2,2,58,60.5,0,BENIGN
2429,4,0,39,36.75,0,BENIGN
87,1,2,6,8,0,BENIGN
26624,3,5,284,92,0,BENIGN
112958286,52,0,0,0,7.25,BENIGN
20816,2,2,97,80.75,0,BENIGN
417,6,2,31,9.25,0,BENIGN
118239911,24,26,924,132.58,159139.5,BENIGN
7164744,2,8,0,0,0,BENIGN
77986839,4,4,192,97.25,61660,BENIGN
45827,2,2,67,71.75,0,BENIGN
0,2,0,6,9,0,BENIGN
117456754,32,28,592,88.5,235713.5,BENIGN
5,5,0,31,12.4,0,BENIGN
54520,2,2,68,61,0,BENIGN
27647,1,3,39,24,0,BENIGN
20810,2,2,127,86.75,0,BENIGN
3,2,0,6,9,0,BENIGN
320,3,5,74,32,0,BENIGN
5114143,10,8,552,87.94444444444444,0,BENIGN
0,2,0,31,34,0,BENIGN
3,2,0,0,0,0,BENIGN
46016,2,2,72,69,0,BENIGN
25233,1,2,6,8,0,BENIGN
58179,1,2,6,8,0,BENIGN
54854,1,1,6,9,0,BENIGN
21209,2,2,128,88,0,BENIGN
119450961,44,44,1430,122.47727272727272,1545537.5,BENIGN
63686,1,2,6,8,0,BENIGN
117537241,62,72,2860,456.6268656716418,609801.5,BENIGN
54895,1,1,6,9,0,BENIGN
20777,2,2,58,60.5,0,BENIGN
54977,1,1,6,9,0,BENIGN
84,1,2,6,8,0,BENIGN
20606,2,2,125,92.5,0,BENIGN
63771,2,2,57,59.25,0,BENIGN
54861,1,1,6,9,0,BENIGN
27434575,18,15,2709,240.0606060606061,222849,BENIGN
307,5,0,39,33,0,BENIGN
490,5,0,31,17.2,0,BENIGN
1,2,0,24,27,0,BENIGN
54977,1,1,6,9,0,BENIGN
20995,2,2,78,76.5,0,BENIGN
106,1,2,6,8,0,BENIGN
20755,2,2,47,46.75,0,BENIGN
65,1,2,6,8,0,BENIGN
49656,2,2,72,69,0,BENIGN
20885,2,2,60,54,0,BENIGN
117449227,34,36,1430,175.71428571428572,276804,BENIGN
21290,2,2,91,71,0,BENIGN
1,2,0,31,34,0,BENIGN
284489,3,4,31,14,0,BENIGN
15507696,21,16,2213,345.4864864864865,90443,BENIGN
117040011,44,46,1430,146.11111111111111,413477.5,BENIGN
21042,2,2,72,69,0,BENIGN
61297557,31,27,2648,236.68965517241372,111907.66666666669,BENIGN
20971,2,2,127,86.75,0,BENIGN
118129161,43,36,705,135.8987341772152,299660.4545454545,BENIGN
2,2,0,6,9,0,BENIGN
20820,2,2,113,92.5,0,BENIGN
20806,2,2,198,132,0,BENIGN
185,1,2,6,8,0,BENIGN
41779,4,4,117,78.75,0,BENIGN
754113,7,2,490,110.88888888888889,0,BENIGN
21163,2,2,47,46.75,0,BENIGN
1,2,0,31,34,0,BENIGN
113267014,52,0,0,0,7.499999999999999,BENIGN
124,1,2,6,8,0,BENIGN
20639,2,2,91,71,0,BENIGN
20856,2,2,111,89.25,0,BENIGN
1,2,0,31,34,0,BENIGN
20600,2,2,60,54,0,BENIGN
20791,2,2,143,97.75,0,BENIGN
217,1,2,6,8,0,BENIGN
20598,2,2,103,86.75,0,BENIGN
20679,2,2,60,63,0,BENIGN
202,1,2,6,8,0,BENIGN
20989,2,2,90,73.5,0,BENIGN
21193,2,2,66,58.5,0,BENIGN
20834,2,2,159,102.75,0,BENIGN
47187,2,2,93,74.25,0,BENIGN
3,2,0,0,0,0,BENIGN
47031,2,2,137,99.25,0,BENIGN
1,2,0,31,31,0,BENIGN
680,4,0,46,42.25,0,BENIGN
60388,2,2,61,64.25,0,BENIGN
115316336,52,0,0,0,8,BENIGN
116460448,28,31,2820,206.13559322033905,193355.5,BENIGN
55419,2,2,138,98.25,0,BENIGN
3,3,0,6,8,0,BENIGN
39177,1,1,0,0,0,BENIGN
20688,2,2,70,66.5,0,BENIGN
1,2,0,31,34,0,BENIGN
538,4,0,46,43.75,0,BENIGN
3,2,0,6,9,0,BENIGN
117154613,42,0,0,0,315780.58333333326,BENIGN
54315384,13,12,0,0,38373,BENIGN
686706,7,2,414,94,0,BENIGN
117967330,30,38,889,106.72058823529412,297525,BENIGN
7289827,2,8,0,0,0,BENIGN
54128798,8,2,46,37.1,62251,BENIGN
44987,2,2,66,70.5,0,BENIGN
21031,2,2,61,64.25,0,BENIGN
117814594,26,32,885,111.39655172413794,260768,BENIGN
20663,2,2,57,47.25,0,BENIGN
20656,2,2,58,60.5,0,BENIGN
91536,3,3,35,29.16666666666667,0,BENIGN
21615,1,2,0,0,0,BENIGN
97,1,2,0,0,0,BENIGN
66144,2,2,47,46.75,0,BENIGN
1,2,0,31,34,0,BENIGN
3,2,0,6,9,0,BENIGN
7192091,2,8,0,0,0,BENIGN
193901,16,12,1430,279.17857142857144,0,BENIGN
20909,2,2,66,58.5,0,BENIGN
20750,2,2,255,162.75,0,BENIGN
1,2,0,807,810,0,BENIGN
21270,2,2,107,88.75,0,BENIGN
21019,2,2,52,53,0,BENIGN
38814,2,2,106,120.5,0,BENIGN
21085,2,2,86,76.75,0,BENIGN
21296,2,2,58,60.5,0,BENIGN
194,1,2,6,8,0,BENIGN
20875,2,2,47,46.75,0,BENIGN
